Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 524,288
Total batch size 524,288 => gradient accumulation steps: 1
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Muon: Grouping 80 params of shape torch.Size([1280, 1280]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([1280, 5120]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([5120, 1280]), device cuda:0, dtype torch.float32
Step 00000 | Validation bpb: 3.3011
step 00000/21400 (0.00%) | loss: 11.090355 | grad norm: 0.4270 | lrm: 1.00 | dt: 73303.53ms | tok/sec: 7,152 | mfu: 0.32 | total time: 0.00m
step 16098/21400 (75.22%) | loss: 2.908017 | grad norm: 0.2487 | lrm: 1.00 | dt: 477.76ms | tok/sec: 1,097,393 | mfu: 48.43 | total time: 129.96m
step 16099/21400 (75.23%) | loss: 2.917509 | grad norm: 0.2711 | lrm: 1.00 | dt: 477.82ms | tok/sec: 1,097,240 | mfu: 48.42 | total time: 129.96m
step 16100/21400 (75.23%) | loss: 2.903335 | grad norm: 0.2354 | lrm: 1.00 | dt: 478.64ms | tok/sec: 1,095,372 | mfu: 48.34 | total time: 129.97m
step 16101/21400 (75.24%) | loss: 2.911297 | grad norm: 0.2147 | lrm: 1.00 | dt: 480.35ms | tok/sec: 1,091,464 | mfu: 48.17 | total time: 129.98m
step 16102/21400 (75.24%) | loss: 2.919043 | grad norm: 0.2082 | lrm: 1.00 | dt: 478.87ms | tok/sec: 1,094,835 | mfu: 48.32 | total time: 129.99m
step 16103/21400 (75.25%) | loss: 2.902979 | grad norm: 0.1991 | lrm: 1.00 | dt: 478.61ms | tok/sec: 1,095,433 | mfu: 48.34 | total time: 130.00m
step 16104/21400 (75.25%) | loss: 2.910243 | grad norm: 0.2452 | lrm: 1.00 | dt: 477.96ms | tok/sec: 1,096,937 | mfu: 48.41 | total time: 130.00m
step 16105/21400 (75.26%) | loss: 2.893669 | grad norm: 0.3411 | lrm: 1.00 | dt: 479.32ms | tok/sec: 1,093,815 | mfu: 48.27 | total time: 130.01m
step 16106/21400 (75.26%) | loss: 2.898425 | grad norm: 0.2763 | lrm: 1.00 | dt: 479.63ms | tok/sec: 1,093,099 | mfu: 48.24 | total time: 130.02m
step 16107/21400 (75.27%) | loss: 2.916536 | grad norm: 0.2308 | lrm: 1.00 | dt: 481.03ms | tok/sec: 1,089,916 | mfu: 48.10 | total time: 130.03m
step 16108/21400 (75.27%) | loss: 2.901301 | grad norm: 0.2597 | lrm: 1.00 | dt: 478.87ms | tok/sec: 1,094,844 | mfu: 48.32 | total time: 130.04m
step 16109/21400 (75.28%) | loss: 2.885299 | grad norm: 0.2648 | lrm: 1.00 | dt: 480.05ms | tok/sec: 1,092,142 | mfu: 48.20 | total time: 130.04m
step 16110/21400 (75.28%) | loss: 2.888968 | grad norm: 0.2068 | lrm: 1.00 | dt: 479.95ms | tok/sec: 1,092,389 | mfu: 48.21 | total time: 130.05m
step 16111/21400 (75.29%) | loss: 2.884549 | grad norm: 0.3641 | lrm: 1.00 | dt: 479.90ms | tok/sec: 1,092,495 | mfu: 48.21 | total time: 130.06m
step 16112/21400 (75.29%) | loss: 2.886187 | grad norm: 0.2213 | lrm: 1.00 | dt: 479.64ms | tok/sec: 1,093,086 | mfu: 48.24 | total time: 130.07m
step 16113/21400 (75.29%) | loss: 2.881337 | grad norm: 0.2780 | lrm: 1.00 | dt: 478.90ms | tok/sec: 1,094,778 | mfu: 48.32 | total time: 130.08m
step 16114/21400 (75.30%) | loss: 2.882808 | grad norm: 0.2826 | lrm: 1.00 | dt: 478.98ms | tok/sec: 1,094,584 | mfu: 48.31 | total time: 130.08m
step 16115/21400 (75.30%) | loss: 2.871850 | grad norm: 0.2952 | lrm: 1.00 | dt: 480.56ms | tok/sec: 1,090,991 | mfu: 48.15 | total time: 130.09m
step 16116/21400 (75.31%) | loss: 2.884474 | grad norm: 0.2037 | lrm: 1.00 | dt: 478.74ms | tok/sec: 1,095,151 | mfu: 48.33 | total time: 130.10m
step 16117/21400 (75.31%) | loss: 2.881416 | grad norm: 0.4829 | lrm: 1.00 | dt: 481.08ms | tok/sec: 1,089,804 | mfu: 48.10 | total time: 130.11m
step 16118/21400 (75.32%) | loss: 2.870196 | grad norm: 0.2968 | lrm: 1.00 | dt: 478.97ms | tok/sec: 1,094,625 | mfu: 48.31 | total time: 130.12m
step 16119/21400 (75.32%) | loss: 2.875521 | grad norm: 0.2805 | lrm: 1.00 | dt: 481.82ms | tok/sec: 1,088,141 | mfu: 48.02 | total time: 130.12m
step 16120/21400 (75.33%) | loss: 2.872464 | grad norm: 0.6145 | lrm: 1.00 | dt: 479.89ms | tok/sec: 1,092,507 | mfu: 48.22 | total time: 130.13m
step 16121/21400 (75.33%) | loss: 2.862998 | grad norm: 0.2079 | lrm: 1.00 | dt: 478.14ms | tok/sec: 1,096,518 | mfu: 48.39 | total time: 130.14m
step 16122/21400 (75.34%) | loss: 2.876177 | grad norm: 0.3174 | lrm: 1.00 | dt: 478.84ms | tok/sec: 1,094,920 | mfu: 48.32 | total time: 130.15m
step 16123/21400 (75.34%) | loss: 2.874652 | grad norm: 0.2237 | lrm: 1.00 | dt: 480.14ms | tok/sec: 1,091,955 | mfu: 48.19 | total time: 130.16m
step 16124/21400 (75.35%) | loss: 2.874600 | grad norm: 0.3244 | lrm: 1.00 | dt: 480.02ms | tok/sec: 1,092,218 | mfu: 48.20 | total time: 130.16m
step 16125/21400 (75.35%) | loss: 2.864921 | grad norm: 0.2195 | lrm: 1.00 | dt: 478.84ms | tok/sec: 1,094,901 | mfu: 48.32 | total time: 130.17m
step 16126/21400 (75.36%) | loss: 2.866651 | grad norm: 0.2868 | lrm: 1.00 | dt: 478.26ms | tok/sec: 1,096,232 | mfu: 48.38 | total time: 130.18m
step 16127/21400 (75.36%) | loss: 2.854911 | grad norm: 0.3797 | lrm: 1.00 | dt: 479.73ms | tok/sec: 1,092,884 | mfu: 48.23 | total time: 130.19m
step 16128/21400 (75.36%) | loss: 2.851607 | grad norm: 0.2576 | lrm: 1.00 | dt: 479.66ms | tok/sec: 1,093,047 | mfu: 48.24 | total time: 130.20m
step 16129/21400 (75.37%) | loss: 2.849919 | grad norm: 0.2678 | lrm: 1.00 | dt: 479.93ms | tok/sec: 1,092,432 | mfu: 48.21 | total time: 130.20m
step 16130/21400 (75.37%) | loss: 2.851238 | grad norm: 0.2066 | lrm: 1.00 | dt: 479.24ms | tok/sec: 1,094,009 | mfu: 48.28 | total time: 130.21m
step 16131/21400 (75.38%) | loss: 2.857925 | grad norm: 0.1991 | lrm: 1.00 | dt: 478.67ms | tok/sec: 1,095,295 | mfu: 48.34 | total time: 130.22m
step 16132/21400 (75.38%) | loss: 2.849902 | grad norm: 0.2341 | lrm: 1.00 | dt: 478.86ms | tok/sec: 1,094,857 | mfu: 48.32 | total time: 130.23m
step 16133/21400 (75.39%) | loss: 2.865570 | grad norm: 0.2325 | lrm: 1.00 | dt: 477.60ms | tok/sec: 1,097,752 | mfu: 48.45 | total time: 130.24m
step 16134/21400 (75.39%) | loss: 2.870022 | grad norm: 0.2590 | lrm: 1.00 | dt: 479.08ms | tok/sec: 1,094,358 | mfu: 48.30 | total time: 130.24m
step 16135/21400 (75.40%) | loss: 2.865517 | grad norm: 0.9061 | lrm: 1.00 | dt: 479.60ms | tok/sec: 1,093,170 | mfu: 48.24 | total time: 130.25m
step 16136/21400 (75.40%) | loss: 2.865260 | grad norm: 0.2351 | lrm: 1.00 | dt: 479.10ms | tok/sec: 1,094,329 | mfu: 48.30 | total time: 130.26m
step 16137/21400 (75.41%) | loss: 2.869512 | grad norm: 0.2134 | lrm: 1.00 | dt: 480.85ms | tok/sec: 1,090,332 | mfu: 48.12 | total time: 130.27m
step 16138/21400 (75.41%) | loss: 2.868730 | grad norm: 0.2437 | lrm: 1.00 | dt: 481.70ms | tok/sec: 1,088,420 | mfu: 48.03 | total time: 130.28m
step 16139/21400 (75.42%) | loss: 2.870795 | grad norm: 0.2043 | lrm: 1.00 | dt: 479.27ms | tok/sec: 1,093,938 | mfu: 48.28 | total time: 130.28m
step 16140/21400 (75.42%) | loss: 2.870512 | grad norm: 0.2177 | lrm: 1.00 | dt: 481.20ms | tok/sec: 1,089,550 | mfu: 48.08 | total time: 130.29m
step 16141/21400 (75.43%) | loss: 2.877790 | grad norm: 0.2002 | lrm: 1.00 | dt: 477.49ms | tok/sec: 1,097,998 | mfu: 48.46 | total time: 130.30m
step 16142/21400 (75.43%) | loss: 2.875192 | grad norm: 0.2105 | lrm: 1.00 | dt: 479.31ms | tok/sec: 1,093,843 | mfu: 48.27 | total time: 130.31m
step 16143/21400 (75.43%) | loss: 2.869970 | grad norm: 0.2480 | lrm: 1.00 | dt: 477.26ms | tok/sec: 1,098,541 | mfu: 48.48 | total time: 130.32m
step 16144/21400 (75.44%) | loss: 2.878594 | grad norm: 0.2293 | lrm: 1.00 | dt: 478.33ms | tok/sec: 1,096,084 | mfu: 48.37 | total time: 130.32m
step 16145/21400 (75.44%) | loss: 2.877812 | grad norm: 0.1980 | lrm: 1.00 | dt: 481.27ms | tok/sec: 1,089,392 | mfu: 48.08 | total time: 130.33m
step 16146/21400 (75.45%) | loss: 2.869620 | grad norm: 0.2113 | lrm: 1.00 | dt: 478.59ms | tok/sec: 1,095,488 | mfu: 48.35 | total time: 130.34m
step 16147/21400 (75.45%) | loss: 2.856825 | grad norm: 0.2865 | lrm: 1.00 | dt: 479.32ms | tok/sec: 1,093,808 | mfu: 48.27 | total time: 130.35m
step 16148/21400 (75.46%) | loss: 2.854248 | grad norm: 0.2709 | lrm: 1.00 | dt: 479.36ms | tok/sec: 1,093,735 | mfu: 48.27 | total time: 130.36m
step 16149/21400 (75.46%) | loss: 2.842300 | grad norm: 0.2768 | lrm: 1.00 | dt: 480.57ms | tok/sec: 1,090,980 | mfu: 48.15 | total time: 130.36m
step 16150/21400 (75.47%) | loss: 2.830918 | grad norm: 0.3785 | lrm: 1.00 | dt: 477.80ms | tok/sec: 1,097,297 | mfu: 48.43 | total time: 130.37m
step 16151/21400 (75.47%) | loss: 2.836036 | grad norm: 0.1874 | lrm: 1.00 | dt: 480.05ms | tok/sec: 1,092,163 | mfu: 48.20 | total time: 130.38m
step 16152/21400 (75.48%) | loss: 2.842963 | grad norm: 0.1935 | lrm: 1.00 | dt: 478.98ms | tok/sec: 1,094,591 | mfu: 48.31 | total time: 130.39m
step 16153/21400 (75.48%) | loss: 2.847289 | grad norm: 0.2954 | lrm: 1.00 | dt: 477.81ms | tok/sec: 1,097,272 | mfu: 48.43 | total time: 130.40m
step 16154/21400 (75.49%) | loss: 2.859106 | grad norm: 0.2422 | lrm: 1.00 | dt: 481.24ms | tok/sec: 1,089,458 | mfu: 48.08 | total time: 130.40m
step 16155/21400 (75.49%) | loss: 2.855833 | grad norm: 0.1932 | lrm: 1.00 | dt: 482.17ms | tok/sec: 1,087,359 | mfu: 47.99 | total time: 130.41m
step 16156/21400 (75.50%) | loss: 2.864830 | grad norm: 0.2439 | lrm: 1.00 | dt: 479.70ms | tok/sec: 1,092,939 | mfu: 48.23 | total time: 130.42m
step 16157/21400 (75.50%) | loss: 2.862026 | grad norm: 0.2073 | lrm: 1.00 | dt: 480.22ms | tok/sec: 1,091,765 | mfu: 48.18 | total time: 130.43m
step 16158/21400 (75.50%) | loss: 2.864086 | grad norm: 0.2244 | lrm: 1.00 | dt: 480.27ms | tok/sec: 1,091,658 | mfu: 48.18 | total time: 130.44m
step 16159/21400 (75.51%) | loss: 2.864351 | grad norm: 0.3494 | lrm: 1.00 | dt: 481.65ms | tok/sec: 1,088,519 | mfu: 48.04 | total time: 130.44m
step 16160/21400 (75.51%) | loss: 2.866614 | grad norm: 0.3154 | lrm: 1.00 | dt: 477.52ms | tok/sec: 1,097,934 | mfu: 48.45 | total time: 130.45m
step 16161/21400 (75.52%) | loss: 2.858882 | grad norm: 0.2830 | lrm: 1.00 | dt: 479.61ms | tok/sec: 1,093,160 | mfu: 48.24 | total time: 130.46m
step 16162/21400 (75.52%) | loss: 2.863500 | grad norm: 0.2958 | lrm: 1.00 | dt: 479.68ms | tok/sec: 1,092,999 | mfu: 48.24 | total time: 130.47m
step 16163/21400 (75.53%) | loss: 2.863237 | grad norm: 0.2482 | lrm: 1.00 | dt: 479.33ms | tok/sec: 1,093,788 | mfu: 48.27 | total time: 130.48m
step 16164/21400 (75.53%) | loss: 2.856603 | grad norm: 0.2581 | lrm: 1.00 | dt: 478.29ms | tok/sec: 1,096,165 | mfu: 48.38 | total time: 130.48m
step 16165/21400 (75.54%) | loss: 2.846119 | grad norm: 0.4774 | lrm: 1.00 | dt: 481.09ms | tok/sec: 1,089,799 | mfu: 48.10 | total time: 130.49m
step 16166/21400 (75.54%) | loss: 2.846213 | grad norm: 0.2611 | lrm: 1.00 | dt: 478.22ms | tok/sec: 1,096,331 | mfu: 48.38 | total time: 130.50m
step 16167/21400 (75.55%) | loss: 2.854548 | grad norm: 0.1886 | lrm: 1.00 | dt: 479.87ms | tok/sec: 1,092,569 | mfu: 48.22 | total time: 130.51m
step 16168/21400 (75.55%) | loss: 2.851569 | grad norm: 0.2066 | lrm: 1.00 | dt: 480.65ms | tok/sec: 1,090,793 | mfu: 48.14 | total time: 130.52m
step 16169/21400 (75.56%) | loss: 2.859131 | grad norm: 0.2287 | lrm: 1.00 | dt: 479.26ms | tok/sec: 1,093,948 | mfu: 48.28 | total time: 130.52m
step 16170/21400 (75.56%) | loss: 2.857789 | grad norm: 0.4451 | lrm: 1.00 | dt: 479.50ms | tok/sec: 1,093,400 | mfu: 48.25 | total time: 130.53m
step 16171/21400 (75.57%) | loss: 2.853220 | grad norm: 0.2533 | lrm: 1.00 | dt: 477.34ms | tok/sec: 1,098,347 | mfu: 48.47 | total time: 130.54m
step 16172/21400 (75.57%) | loss: 2.855052 | grad norm: 0.3741 | lrm: 1.00 | dt: 480.13ms | tok/sec: 1,091,978 | mfu: 48.19 | total time: 130.55m
step 16173/21400 (75.57%) | loss: 2.855201 | grad norm: 0.1972 | lrm: 1.00 | dt: 479.75ms | tok/sec: 1,092,829 | mfu: 48.23 | total time: 130.56m
step 16174/21400 (75.58%) | loss: 2.858802 | grad norm: 0.2467 | lrm: 1.00 | dt: 479.32ms | tok/sec: 1,093,827 | mfu: 48.27 | total time: 130.56m
step 16175/21400 (75.58%) | loss: 2.854218 | grad norm: 0.2138 | lrm: 1.00 | dt: 481.86ms | tok/sec: 1,088,045 | mfu: 48.02 | total time: 130.57m
step 16176/21400 (75.59%) | loss: 2.874047 | grad norm: 0.2572 | lrm: 1.00 | dt: 478.35ms | tok/sec: 1,096,043 | mfu: 48.37 | total time: 130.58m
step 16177/21400 (75.59%) | loss: 2.874919 | grad norm: 0.3907 | lrm: 1.00 | dt: 480.09ms | tok/sec: 1,092,062 | mfu: 48.20 | total time: 130.59m
step 16178/21400 (75.60%) | loss: 2.868545 | grad norm: 0.2360 | lrm: 1.00 | dt: 479.74ms | tok/sec: 1,092,858 | mfu: 48.23 | total time: 130.60m
step 16179/21400 (75.60%) | loss: 2.882695 | grad norm: 0.3903 | lrm: 1.00 | dt: 474.44ms | tok/sec: 1,105,065 | mfu: 48.77 | total time: 130.60m
step 16180/21400 (75.61%) | loss: 2.875539 | grad norm: 0.3284 | lrm: 1.00 | dt: 477.20ms | tok/sec: 1,098,681 | mfu: 48.49 | total time: 130.61m
step 16181/21400 (75.61%) | loss: 2.885924 | grad norm: 0.2451 | lrm: 1.00 | dt: 478.66ms | tok/sec: 1,095,316 | mfu: 48.34 | total time: 130.62m
step 16182/21400 (75.62%) | loss: 2.885205 | grad norm: 0.2633 | lrm: 1.00 | dt: 481.60ms | tok/sec: 1,088,644 | mfu: 48.04 | total time: 130.63m
step 16183/21400 (75.62%) | loss: 2.869756 | grad norm: 0.3917 | lrm: 1.00 | dt: 479.20ms | tok/sec: 1,094,096 | mfu: 48.29 | total time: 130.64m
step 16184/21400 (75.63%) | loss: 2.859654 | grad norm: 0.4643 | lrm: 1.00 | dt: 478.95ms | tok/sec: 1,094,667 | mfu: 48.31 | total time: 130.64m
step 16185/21400 (75.63%) | loss: 2.845155 | grad norm: 0.4998 | lrm: 1.00 | dt: 482.21ms | tok/sec: 1,087,266 | mfu: 47.98 | total time: 130.65m
step 16186/21400 (75.64%) | loss: 2.850177 | grad norm: 0.5593 | lrm: 1.00 | dt: 477.88ms | tok/sec: 1,097,123 | mfu: 48.42 | total time: 130.66m
step 16187/21400 (75.64%) | loss: 2.857024 | grad norm: 0.2422 | lrm: 1.00 | dt: 478.95ms | tok/sec: 1,094,659 | mfu: 48.31 | total time: 130.67m
step 16188/21400 (75.64%) | loss: 2.863890 | grad norm: 0.2903 | lrm: 1.00 | dt: 479.54ms | tok/sec: 1,093,316 | mfu: 48.25 | total time: 130.68m
step 16189/21400 (75.65%) | loss: 2.863819 | grad norm: 0.2185 | lrm: 1.00 | dt: 477.79ms | tok/sec: 1,097,309 | mfu: 48.43 | total time: 130.68m
step 16190/21400 (75.65%) | loss: 2.864540 | grad norm: 0.2121 | lrm: 1.00 | dt: 481.26ms | tok/sec: 1,089,413 | mfu: 48.08 | total time: 130.69m
step 16191/21400 (75.66%) | loss: 2.849630 | grad norm: 0.3447 | lrm: 1.00 | dt: 479.60ms | tok/sec: 1,093,187 | mfu: 48.25 | total time: 130.70m
step 16192/21400 (75.66%) | loss: 2.852689 | grad norm: 0.2910 | lrm: 1.00 | dt: 478.39ms | tok/sec: 1,095,941 | mfu: 48.37 | total time: 130.71m
step 16193/21400 (75.67%) | loss: 2.864996 | grad norm: 0.2531 | lrm: 1.00 | dt: 481.60ms | tok/sec: 1,088,638 | mfu: 48.04 | total time: 130.71m
step 16194/21400 (75.67%) | loss: 2.865383 | grad norm: 0.2520 | lrm: 1.00 | dt: 478.30ms | tok/sec: 1,096,148 | mfu: 48.38 | total time: 130.72m
step 16195/21400 (75.68%) | loss: 2.872361 | grad norm: 0.2290 | lrm: 1.00 | dt: 480.48ms | tok/sec: 1,091,176 | mfu: 48.16 | total time: 130.73m
step 16196/21400 (75.68%) | loss: 2.864503 | grad norm: 1.2178 | lrm: 1.00 | dt: 478.27ms | tok/sec: 1,096,207 | mfu: 48.38 | total time: 130.74m
step 16197/21400 (75.69%) | loss: 2.867340 | grad norm: 0.1915 | lrm: 1.00 | dt: 478.37ms | tok/sec: 1,095,991 | mfu: 48.37 | total time: 130.75m
step 16198/21400 (75.69%) | loss: 2.865195 | grad norm: 0.1989 | lrm: 1.00 | dt: 480.32ms | tok/sec: 1,091,534 | mfu: 48.17 | total time: 130.75m
step 16199/21400 (75.70%) | loss: 2.853286 | grad norm: 0.2453 | lrm: 1.00 | dt: 482.60ms | tok/sec: 1,086,373 | mfu: 47.94 | total time: 130.76m
step 16200/21400 (75.70%) | loss: 2.855929 | grad norm: 0.3088 | lrm: 1.00 | dt: 477.29ms | tok/sec: 1,098,466 | mfu: 48.48 | total time: 130.77m
step 16201/21400 (75.71%) | loss: 2.852382 | grad norm: 0.1993 | lrm: 1.00 | dt: 478.69ms | tok/sec: 1,095,255 | mfu: 48.34 | total time: 130.78m
step 16202/21400 (75.71%) | loss: 2.849641 | grad norm: 0.2235 | lrm: 1.00 | dt: 480.11ms | tok/sec: 1,092,011 | mfu: 48.19 | total time: 130.79m
step 16203/21400 (75.71%) | loss: 2.866120 | grad norm: 0.3644 | lrm: 1.00 | dt: 477.93ms | tok/sec: 1,096,994 | mfu: 48.41 | total time: 130.79m
step 16204/21400 (75.72%) | loss: 2.861120 | grad norm: 0.2433 | lrm: 1.00 | dt: 480.96ms | tok/sec: 1,090,092 | mfu: 48.11 | total time: 130.80m
step 16205/21400 (75.72%) | loss: 2.864833 | grad norm: 0.2547 | lrm: 1.00 | dt: 479.11ms | tok/sec: 1,094,292 | mfu: 48.29 | total time: 130.81m
step 16206/21400 (75.73%) | loss: 2.868166 | grad norm: 0.2232 | lrm: 1.00 | dt: 483.24ms | tok/sec: 1,084,945 | mfu: 47.88 | total time: 130.82m
step 16207/21400 (75.73%) | loss: 2.869265 | grad norm: 0.1944 | lrm: 1.00 | dt: 479.64ms | tok/sec: 1,093,096 | mfu: 48.24 | total time: 130.83m
step 16208/21400 (75.74%) | loss: 2.870635 | grad norm: 0.2007 | lrm: 1.00 | dt: 479.66ms | tok/sec: 1,093,042 | mfu: 48.24 | total time: 130.83m
step 16209/21400 (75.74%) | loss: 2.869794 | grad norm: 0.2345 | lrm: 1.00 | dt: 478.17ms | tok/sec: 1,096,454 | mfu: 48.39 | total time: 130.84m
step 16210/21400 (75.75%) | loss: 2.871041 | grad norm: 0.2254 | lrm: 1.00 | dt: 477.94ms | tok/sec: 1,096,971 | mfu: 48.41 | total time: 130.85m
step 16211/21400 (75.75%) | loss: 2.865777 | grad norm: 0.2212 | lrm: 1.00 | dt: 481.26ms | tok/sec: 1,089,405 | mfu: 48.08 | total time: 130.86m
step 16212/21400 (75.76%) | loss: 2.873165 | grad norm: 0.2365 | lrm: 1.00 | dt: 477.57ms | tok/sec: 1,097,831 | mfu: 48.45 | total time: 130.87m
step 16213/21400 (75.76%) | loss: 2.866963 | grad norm: 0.2765 | lrm: 1.00 | dt: 479.39ms | tok/sec: 1,093,648 | mfu: 48.27 | total time: 130.87m
step 16214/21400 (75.77%) | loss: 2.857345 | grad norm: 0.2437 | lrm: 1.00 | dt: 478.11ms | tok/sec: 1,096,584 | mfu: 48.39 | total time: 130.88m
step 16215/21400 (75.77%) | loss: 2.865913 | grad norm: 0.2522 | lrm: 1.00 | dt: 480.76ms | tok/sec: 1,090,537 | mfu: 48.13 | total time: 130.89m
step 16216/21400 (75.78%) | loss: 2.857222 | grad norm: 0.3376 | lrm: 1.00 | dt: 478.83ms | tok/sec: 1,094,929 | mfu: 48.32 | total time: 130.90m
step 16217/21400 (75.78%) | loss: 2.845391 | grad norm: 0.8514 | lrm: 1.00 | dt: 479.20ms | tok/sec: 1,094,078 | mfu: 48.28 | total time: 130.91m
step 16218/21400 (75.79%) | loss: 2.843016 | grad norm: 0.1908 | lrm: 1.00 | dt: 481.40ms | tok/sec: 1,089,079 | mfu: 48.06 | total time: 130.91m
step 16219/21400 (75.79%) | loss: 2.878153 | grad norm: 0.2842 | lrm: 1.00 | dt: 479.03ms | tok/sec: 1,094,475 | mfu: 48.30 | total time: 130.92m
step 16220/21400 (75.79%) | loss: 2.875037 | grad norm: 0.2159 | lrm: 1.00 | dt: 478.48ms | tok/sec: 1,095,743 | mfu: 48.36 | total time: 130.93m
step 16221/21400 (75.80%) | loss: 2.880189 | grad norm: 0.2222 | lrm: 1.00 | dt: 480.96ms | tok/sec: 1,090,083 | mfu: 48.11 | total time: 130.94m
step 16222/21400 (75.80%) | loss: 2.880825 | grad norm: 0.1885 | lrm: 1.00 | dt: 477.77ms | tok/sec: 1,097,356 | mfu: 48.43 | total time: 130.95m
step 16223/21400 (75.81%) | loss: 2.869847 | grad norm: 0.2119 | lrm: 1.00 | dt: 481.82ms | tok/sec: 1,088,142 | mfu: 48.02 | total time: 130.95m
step 16224/21400 (75.81%) | loss: 2.867841 | grad norm: 0.1878 | lrm: 1.00 | dt: 516.44ms | tok/sec: 1,015,187 | mfu: 44.80 | total time: 130.96m
step 16225/21400 (75.82%) | loss: 2.887279 | grad norm: 0.6355 | lrm: 1.00 | dt: 471.60ms | tok/sec: 1,111,717 | mfu: 49.06 | total time: 130.97m
step 16226/21400 (75.82%) | loss: 2.893420 | grad norm: 0.1925 | lrm: 1.00 | dt: 484.63ms | tok/sec: 1,081,825 | mfu: 47.74 | total time: 130.98m
step 16227/21400 (75.83%) | loss: 2.884315 | grad norm: 0.2097 | lrm: 1.00 | dt: 478.07ms | tok/sec: 1,096,676 | mfu: 48.40 | total time: 130.99m
step 16228/21400 (75.83%) | loss: 2.867566 | grad norm: 0.3987 | lrm: 1.00 | dt: 478.55ms | tok/sec: 1,095,575 | mfu: 48.35 | total time: 131.00m
step 16229/21400 (75.84%) | loss: 2.884024 | grad norm: 0.2119 | lrm: 1.00 | dt: 480.50ms | tok/sec: 1,091,129 | mfu: 48.15 | total time: 131.00m
step 16230/21400 (75.84%) | loss: 2.871376 | grad norm: 0.2233 | lrm: 1.00 | dt: 478.44ms | tok/sec: 1,095,834 | mfu: 48.36 | total time: 131.01m
step 16231/21400 (75.85%) | loss: 2.871332 | grad norm: 0.3996 | lrm: 1.00 | dt: 481.93ms | tok/sec: 1,087,899 | mfu: 48.01 | total time: 131.02m
step 16232/21400 (75.85%) | loss: 2.872254 | grad norm: 0.1946 | lrm: 1.00 | dt: 480.38ms | tok/sec: 1,091,412 | mfu: 48.17 | total time: 131.03m
step 16233/21400 (75.86%) | loss: 2.876927 | grad norm: 0.2040 | lrm: 1.00 | dt: 481.68ms | tok/sec: 1,088,452 | mfu: 48.04 | total time: 131.04m
step 16234/21400 (75.86%) | loss: 2.873687 | grad norm: 0.2337 | lrm: 1.00 | dt: 478.58ms | tok/sec: 1,095,502 | mfu: 48.35 | total time: 131.04m
step 16235/21400 (75.86%) | loss: 2.869756 | grad norm: 0.2240 | lrm: 1.00 | dt: 481.41ms | tok/sec: 1,089,076 | mfu: 48.06 | total time: 131.05m
step 16236/21400 (75.87%) | loss: 2.882041 | grad norm: 0.2794 | lrm: 1.00 | dt: 481.03ms | tok/sec: 1,089,934 | mfu: 48.10 | total time: 131.06m
step 16237/21400 (75.87%) | loss: 2.884713 | grad norm: 0.2460 | lrm: 1.00 | dt: 480.10ms | tok/sec: 1,092,042 | mfu: 48.19 | total time: 131.07m
step 16238/21400 (75.88%) | loss: 2.881000 | grad norm: 0.2130 | lrm: 1.00 | dt: 480.66ms | tok/sec: 1,090,762 | mfu: 48.14 | total time: 131.08m
step 16239/21400 (75.88%) | loss: 2.873455 | grad norm: 0.2310 | lrm: 1.00 | dt: 478.19ms | tok/sec: 1,096,397 | mfu: 48.39 | total time: 131.08m
step 16240/21400 (75.89%) | loss: 2.883426 | grad norm: 0.2213 | lrm: 1.00 | dt: 478.42ms | tok/sec: 1,095,874 | mfu: 48.36 | total time: 131.09m
step 16241/21400 (75.89%) | loss: 2.878466 | grad norm: 0.2220 | lrm: 1.00 | dt: 477.91ms | tok/sec: 1,097,032 | mfu: 48.41 | total time: 131.10m
step 16242/21400 (75.90%) | loss: 2.871566 | grad norm: 0.3017 | lrm: 1.00 | dt: 480.34ms | tok/sec: 1,091,488 | mfu: 48.17 | total time: 131.11m
step 16243/21400 (75.90%) | loss: 2.877981 | grad norm: 0.2058 | lrm: 1.00 | dt: 479.43ms | tok/sec: 1,093,564 | mfu: 48.26 | total time: 131.12m
step 16244/21400 (75.91%) | loss: 2.880129 | grad norm: 0.1915 | lrm: 1.00 | dt: 479.78ms | tok/sec: 1,092,772 | mfu: 48.23 | total time: 131.12m
step 16245/21400 (75.91%) | loss: 2.871477 | grad norm: 0.2671 | lrm: 1.00 | dt: 478.80ms | tok/sec: 1,094,999 | mfu: 48.32 | total time: 131.13m
step 16246/21400 (75.92%) | loss: 2.870486 | grad norm: 0.3118 | lrm: 1.00 | dt: 479.75ms | tok/sec: 1,092,843 | mfu: 48.23 | total time: 131.14m
